"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","cr-lightbox-main-image src","a-profile href 2","a-profile-avatar src 2","a-profile-avatar 2","a-profile-name 2","a-icon-alt 2","a-size-base 4","a-size-small","a-size-base 5","a-size-medium","cr-lightbox-image-thumbnail src","a-popover-preload","a-popover-trigger href","a-section","a-size-base 6","a-button-text href","a-size-base 7","a-size-base href 2","a-size-base 8","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AFH27SEKOBVJPPGIBAMF6GRVYH6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Savy","https://www.amazon.com/gp/customer-reviews/R2T0PIZ75YHSA8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","Amazing, just quite large treats.","Reviewed in the United States on October 12, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kitten LOVES these treats. Whenever I take my nightly pills she always wants to steal them, so I give her a treat instead. The only problem I had with these (and why I rated 4 stars) is that the treats are quite large for a kitten. I have to break them into two or three pieces to feed to her since her mouth is so little right now. They are super easy to break up into smaller pieces, so no issues there, I just wish the treats were a little smaller so I didn’t have to.For size comparison, I showed the treat next to her kitten food (Purina One Plus, healthy kitten formula)","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","https://www.amazon.com/gp/profile/amzn1.account.AFH27SEKOBVJPPGIBAMF6GRVYH6A/ref=cm_cr_getr_d_gw_pop?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Savy","4.0 out of 5 stars","Amazing, just quite large treats.","Reviewed in the United States on October 12, 2022","My kitten LOVES these treats. Whenever I take my nightly pills she always wants to steal them, so I give her a treat instead. The only problem I had with these (and why I rated 4 stars) is that the treats are quite large for a kitten. I have to break them into two or three pieces to feed to her since her mouth is so little right now. They are super easy to break up into smaller pieces, so no issues there, I just wish the treats were a little smaller so I didn’t have to.For size comparison, I showed the treat next to her kitten food (Purina One Plus, healthy kitten formula)","Images in this review","https://m.media-amazon.com/images/I/61eUVYBmYqL._SY88.jpg","","javascript:void(0)","","10 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNsmLybtZiRGNPcqqK%252BrGCKF82hCxqIehP5PMw%252BqWAgpAAAAAGXT2VQAAAAB%26reviewId%3DR2T0PIZ75YHSA8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNsmLybtZiRGNPcqqK%2BrGCKF82hCxqIehP5PMw%2BqWAgpAAAAAGXT2VQAAAAB&reviewId=R2T0PIZ75YHSA8","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AESGEC33CTB6NQC3F5D5OBOQ5N5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","vampiricmidnight","https://www.amazon.com/gp/customer-reviews/R3PHI98SYAHG37/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Good product","Reviewed in the United States on November 6, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have two kittens and they can eat these easily and with no issue for their small teeth. They like the treats. Would recommend","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKHQJgVfpLtR6ZZ4WPDFh5%252FIFvN%252B7a23dTOoWskrEoAMAAAAAGXT2VQAAAAB%26reviewId%3DR3PHI98SYAHG37&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKHQJgVfpLtR6ZZ4WPDFh5%2FIFvN%2B7a23dTOoWskrEoAMAAAAAGXT2VQAAAAB&reviewId=R3PHI98SYAHG37","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG2LWW2MXNDIGYXTBYQZMCZ4KOEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","sparky","https://www.amazon.com/gp/customer-reviews/R1TC8378TNGXP0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Treat","Reviewed in the United States on October 4, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Cat not fond of","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDT2XndOaN3udtseRfvC%252B83CQ2kEU7Le2BUo8XH9GsbNAAAAAGXT2VQAAAAB%26reviewId%3DR1TC8378TNGXP0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDT2XndOaN3udtseRfvC%2B83CQ2kEU7Le2BUo8XH9GsbNAAAAAGXT2VQAAAAB&reviewId=R1TC8378TNGXP0","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGGBWBB3RHUMM6AZZITNEPCZ5GDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Teena L.","https://www.amazon.com/gp/customer-reviews/RYXMJPGOMHYIC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Great","Reviewed in the United States on September 27, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have my first kitten so I didn’t have a clue what to get her for a snack and she really loved this  I can only give her a couple a day or so.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCotp4Xe%252FszFaDsQZ5TdZ27vUJPlJ7Otrr767WsRgCyTAAAAAGXT2VQAAAAB%26reviewId%3DRYXMJPGOMHYIC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCotp4Xe%2FszFaDsQZ5TdZ27vUJPlJ7Otrr767WsRgCyTAAAAAGXT2VQAAAAB&reviewId=RYXMJPGOMHYIC","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFDJBQ7IMHJUXSOVW243AQWY2Q6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Brooke","https://www.amazon.com/gp/customer-reviews/R21Y0ASYWMN3Y8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Two li’l boys adored this.","Reviewed in the United States on January 4, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","It’s been a rough ride for my two boys but they aren’t picky at all when it comes to food. We bought them this bag since it claims to be good for kitten health & our boys were recovering from nasty URI’s. They absolutely adored these.They’re harder than I thought they’d be, so I wouldn’t recommend for teething kittens. My boys were about 4 months had to work to chew it. As they got older it was a lot easier, so take the age into consideration before ordering.One of them has a very sensitive tummy and this didn’t do much besides give him some terrible smelling poop. If you can handle that, give them a shot! Even if yours don’t like it, I’m sure a kitten at a local vets or animal shelter would!","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIQ4HGlAVTwzgPL%252FjEjdTW6GWO0s8Zme0ZMzqK5bXnU0AAAAAGXT2VQAAAAB%26reviewId%3DR21Y0ASYWMN3Y8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIQ4HGlAVTwzgPL%2FjEjdTW6GWO0s8Zme0ZMzqK5bXnU0AAAAAGXT2VQAAAAB&reviewId=R21Y0ASYWMN3Y8","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFJ624A2KNG37G5P4YP7C7YPE5AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","sarah.t","https://www.amazon.com/gp/customer-reviews/R2P55MILWCHG8E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Works great!","Reviewed in the United States on September 23, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","This product worked fast. My kitten was sick and felt better shortly after taking! Great taste for cats and easy on the stomach","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ4p9%252BvoDG0jMtMfr1UGfaZ%252F3RgJCiJQ%252FlYfPsvlTr7BAAAAAGXT2VQAAAAB%26reviewId%3DR2P55MILWCHG8E&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ4p9%2BvoDG0jMtMfr1UGfaZ%2F3RgJCiJQ%2FlYfPsvlTr7BAAAAAGXT2VQAAAAB&reviewId=R2P55MILWCHG8E","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH226J2NIKQTJU7ISWUNKXCIW62A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e29bb8fc-6f0b-403f-b197-80655580fcef._CR0,4.0,325,325_SX48_.jpg""/>","Erin G","https://www.amazon.com/gp/customer-reviews/R2QZR4418YQZP1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Happy kitten","Reviewed in the United States on June 16, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My baby loves these. She was a stray and we found her around 5 weeks old. So this gives me piece of mind that she’s getting the best chance at health after what she’s been through in her short life. They’re very soft and easy for her to eat","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPkuhtkKhZ0o7X0iP9F0qZa%252Ftuj9Up0mtmJhvB98R7d5AAAAAGXT2VQAAAAB%26reviewId%3DR2QZR4418YQZP1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPkuhtkKhZ0o7X0iP9F0qZa%2Ftuj9Up0mtmJhvB98R7d5AAAAAGXT2VQAAAAB&reviewId=R2QZR4418YQZP1","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGYFSL3KVAFZDKE2NMDEXYX5RRJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","LRan","https://www.amazon.com/gp/customer-reviews/R11IHXMX38N49W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","2.0 out of 5 stars","Kittens weren’t find of the treats","Reviewed in the United States on November 22, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kittens did lick the coating of the treats but they didn’t want to actually eat the treats. All kittens/cats are different and it’s only my experienceThey love treats but this isn’t something I’d buy again.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHYjzCxBQyov8Z0Gbb7xImXO%252BcK4tyW8eNehGJjNZiMPAAAAAGXT2VQAAAAB%26reviewId%3DR11IHXMX38N49W&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHYjzCxBQyov8Z0Gbb7xImXO%2BcK4tyW8eNehGJjNZiMPAAAAAGXT2VQAAAAB&reviewId=R11IHXMX38N49W","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHRWQWFX2DHZEYNDWGZD7EODQQDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/d5489111-78ed-4a75-8e3a-f99d5594c7ed._CR62,0,375,375_SX48_.jpg""/>","Rougue","https://www.amazon.com/gp/customer-reviews/R2KGNI7JKI2NOD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","My adult cats prefer them","Reviewed in the United States on September 2, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kitten is a little picky and doesn't care for these, however, my two adult cats love them.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH4SWMOZGjKblSTntwE7PLXSnIuJoJT4cosgtiShXGAYAAAAAGXT2VQAAAAB%26reviewId%3DR2KGNI7JKI2NOD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH4SWMOZGjKblSTntwE7PLXSnIuJoJT4cosgtiShXGAYAAAAAGXT2VQAAAAB&reviewId=R2KGNI7JKI2NOD","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGDHPHBJ52GJUWUTHYCKCYVSR5VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Booth","https://www.amazon.com/gp/customer-reviews/R1AY86YLXSCOGN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Perfect","Reviewed in the United States on August 31, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Nice and soft for kittens who have a hard time with crunchy treats. My baby loves them.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJWB%252ByM%252FSeui0HVWk4dh3YV9uZHGLsmQgy%252Bl9w4NhfdEAAAAAGXT2VQAAAAB%26reviewId%3DR1AY86YLXSCOGN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJWB%2ByM%2FSeui0HVWk4dh3YV9uZHGLsmQgy%2Bl9w4NhfdEAAAAAGXT2VQAAAAB&reviewId=R1AY86YLXSCOGN","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHGGTVGQADZFDGJIXP7N4KLQBPOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a9bd6ffb-8cfd-46eb-90ff-09857e2da973._CR56,0,387,387_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a9bd6ffb-8cfd-46eb-90ff-09857e2da973._CR56,0,387,387_SX48_.jpg""/>","Aunt B","https://www.amazon.com/gp/customer-reviews/R3RND3MN93ESKT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","My kitties LUV It!!","Reviewed in the United States on October 18, 2018","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I got the package today.As I was opening it, I called the fur-babies.They happily bounded my way and I offered them each one.  And then one more.This was greeted with much excitement and Gratitude.Then I started to seal the package with its Zippie/snap thing...then it happened......the one kitty did not appreciate that I was putting them up...he stretched up and with one smooth movement dug his nails into my thigh with a demanding cry.I immediately tossed up my hands as I GAWKED loudly in shock and some pain....the bag ...well...The bag danced and hovered in the air as the kitties used their telepathy to pull it towards them.It bounced upon the floor [I swear I saw it do a triple back flip before it came to a halt] and within nano seconds it became a Feeding Frenzy!Yes, these things are that tasty to my Fur-babies.I did mange to get my fingers into the fray and snatch up as many as I could to save for another day.Needless to say.....I am ordering more","","","","","","","41 people found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF%252BJsoPzScCsQ0MCaAUjRtmc5FS3IYbjmxlXQLw60XhYAAAAAGXT2VYAAAAB%26reviewId%3DR3RND3MN93ESKT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF%2BJsoPzScCsQ0MCaAUjRtmc5FS3IYbjmxlXQLw60XhYAAAAAGXT2VYAAAAB&reviewId=R3RND3MN93ESKT","",""
